bookid	language	lc_classifications	lccn	ocaid	oclc_numbers	publish_country	year	publish_places	publishers	title	authorbirth	workyear	author	nwords	country	state	author_age	lc0	lc1	lc2	aLanguage	authorBirth_year
891801	eng	HQ755.85 .J34 1997	96054280	groundruleswhati00jaff	36225880	nyu	1997	New York	Kodansha International	Ground rules	1945	1997	Sherril Jaffe	NULL	USA	NY	52	H	HQ	755	eng	1945
178999	eng	PZ7.W64816 Dl 1997	96054486	dontcutmyhair00wilh	0	nyu	1997	New York	Scholastic	Don't cut my hair	1945	NULL	Hans Wilhelm	NULL	USA	NY	52	P	PZ	7	eng	1945
991860	eng	QC137.52 .W45 1997	96054491	whatsfasterthans00well	0	ilu	1997	"Morton Grove, Ill"	A. Whitman	What's faster than a speeding cheetah?	NULL	1997	"Wells, Robert E."	NULL	USA	IL	NULL	NULL	QC	137	eng	NULL
112772	eng	PS3566.L293 R68 1997	96054506	royalscopefeasko00plat	0	ctu	1997	"North Haven, CT"	Catbird Press	The Royalscope fe-as-ko	1948	NULL	Randall Beth Platt	NULL	USA	CT	49	P	PS	3566	eng	1948
380700	eng	PS3562.O459 A79 1997	96054622	aliensinamerica00lohs	0	nyu	1997	New York	Riverhead Books	Aliens in America	NULL	1997	Sandra Tsing Loh	NULL	USA	NY	NULL	P	PS	3562	eng	NULL
85360	eng	SF429.W33 W44 1997	96054626	puppieswega00wegm	0	nyu	1997	New York	Hyperion Books for Children	Puppies	NULL	NULL	William Wegman	NULL	USA	NY	NULL	S	SF	429	eng	NULL
802723	eng	PS3557.R5355 P35 1997	96054702	partnerg00gris	0	nyu	1997	New York	Doubleday	The partner	1955	NULL	John Grisham	NULL	USA	NY	42	P	PS	3557	eng	1955
449911	eng	F869.S34 K46 1997	96054706	sanfrancisco00kent	0	nyu	1997	New York	Children's Press	San Francisco	NULL	NULL	Deborah Kent	NULL	USA	NY	NULL	F	F	869	eng	NULL
991861	eng	PZ7.B877135 Gr 1997	96054712	gratefullyyours00buch	36219149	nyu	1997	New York	Farrar Straus Giroux	Gratefully yours	1956	1997	Jane Buchanan	NULL	USA	NY	41	NULL	PZ	7	eng	1956
884371	eng	HM251 .G6655 1997	96054814	newoutlineofsoci00gold	0	dcu	1997	"Washington, DC"	American Psychological Association	new outline of social psychology	1931	1997	Martin Gold	NULL	USA	DC	66	H	HM	251	eng	1931
968797	eng	RC660.4 .T97 1997	96054838	typeiidiabetesyo00amer	0	vau	1997	"Alexandria, Va"	American Diabetes Association	Type II diabetes	NULL	NULL	NULL	NULL	USA	VA	NULL	R	RC	660	eng	NULL
423019	eng	PS591.N4 A345 1997	96054873	africanamericanp00sher	0	nyu	1997	"Mineola, N.Y"	Dover Publications	African-American poetry	NULL	NULL	NULL	NULL	USA	NY	NULL	P	PS	591	eng	NULL
717527	eng	HD38.2 .C66 1997	96054909	executiveeqemoti00coop	0	nyu	1997	New York	Grosset/Putnam	Executive EQ	NULL	1997	Robert K. Cooper	NULL	USA	NY	NULL	H	HD	38	eng	NULL
46687	eng	PS3568.E3448 T46 1996	96060026	tenthinsighthold00redf	34348857	nyu	1996	New York	Warner Books	The tenth insight	NULL	NULL	James Redfield	NULL	USA	NY	NULL	P	PS	3568	eng	NULL
240232	eng	TX392 .V42 1996	96060113	veganhandbookove00wass	35037133	mdu	1996	"Baltimore, Md"	Vegetarian Resource Group	Vegan handbook	NULL	NULL	NULL	NULL	USA	MD	NULL	T	TX	392	eng	NULL
469147	eng	F144.F67 K69 1996	96060249	fromtownonhudson00koya	36330180	ja	1996	Tokyo	Tuttle Signature Editions	From a town on the Hudson	1946	1996	Yuko Koyano	NULL	Japan	NULL	50	F	F	144	eng	1946
128435	eng	NA682.P67 G49 1996	96060260	architectureafte00ghir	36064668	nyu	1996	"New York, N.Y"	Thames and Hudson	Architecture after modernism	NULL	1996	Diane Yvonne Ghirardo	NULL	USA	NY	NULL	N	NA	682	eng	NULL
620794	eng	QK47 .B774 1998	96060294	botany00moor	0	nyu	1998	[New York]	WCB/McGraw-Hill	Botany	NULL	NULL	NULL	NULL	USA	NY	NULL	Q	QK	47	eng	NULL
97143	eng	PS3552.R746 W47 1996	96060357	west47th00brow	34747205	nyu	1996	"New York, NY"	Warner Books	West 47th	NULL	1996	Gerald A. Browne	NULL	USA	NY	NULL	P	PS	3552	eng	NULL
372751	eng	N6538.N5 P64 1997	96060366	blackartculturei00powe	36243884	nyu	1997	"New York, N.Y"	Thames & Hudson	Black art and culture in the 20th century	1953	1997	Richard J. Powell	NULL	USA	NY	44	N	N	6538	eng	1953
861132	eng	RA997 .T46 1996	96060382	lifeworthlivingh00thom	35328935	mau	1996	"Acton, MA"	VanderWyk & Burnham	Life worth living	NULL	1996	"Thomas, William H. M.D."	NULL	USA	MA	NULL	R	RA	997	eng	NULL
46688	eng	DS559.5 .C47 1996	96060447	vietnamportraito00chan	35169726	enk	1996	London	I.B. Tauris	Vietnam	NULL	1996	David Chanoff	NULL	UK	NULL	NULL	D	DS	559	eng	NULL
991862	eng	TR149 .H23 1996b	96060453	photography00hasl	35202346	ilu	1996	"Chicago, IL"	World Book/Two-Can	Photography	NULL	1996	Andrew Haslam	NULL	USA	IL	NULL	NULL	TR	149	eng	NULL
116722	eng	GA130 .H34 1996	96060461	maps00hasl	0	ilu	1996	Chicago	World Book/Two-Can	Maps	NULL	1996	Andrew Haslam	NULL	USA	IL	NULL	G	GA	130	eng	NULL
58335	eng	HQ756 .J78 1996	96060582	howtobegreathusb00jung	35865565	lau	1996	"Lafayette, La"	Vital Issues Press	How to be a great husband	NULL	1996	Tobias Jungreis	NULL	USA	LA	NULL	H	HQ	756	eng	NULL
376722	eng	HB172.5 .M357 1997	96060597	macroeconomics00mank	0	nyu	1997	New York	Worth Publishers	Macroeconomics	NULL	1992	N. Gregory Mankiw	NULL	USA	NY	NULL	H	HB	172	eng	NULL
290701	eng	BF713 .B463 1998	96060598	developingperson00berg	0	nyu	1998	"New York, NY"	Worth Publishers	The developing person through the life span	NULL	NULL	Kathleen Stassen Berger	NULL	USA	NY	NULL	B	BF	713	eng	NULL
527371	eng	HF5415 .N473 1997	96060599	marketingrelatio00nick	0	nyu	1997	New York	Worth Publishers	Marketing	NULL	1997	William G. Nickels	NULL	USA	NY	NULL	H	HF	5415	eng	NULL
748105	eng	E178.1 .A4937 1997	96060600	americashistory00henr	35902401	nyu	1997	New York	Worth Publishers	America's history	NULL	NULL	James A. Henretta	NULL	USA	NY	NULL	E	E	178	eng	NULL
419105	eng	QC981.8.C5 F44 1996	96060648	climateofhopenew00flavrich	35050803	dcu	1996	"Washington, DC"	Worldwatch Institute	Climate of hope	NULL	1996	Christopher Flavin	NULL	USA	DC	NULL	Q	QC	981	eng	NULL
991863	eng	SF445.5 .C396 1996	96060753	catsinlove00suar	36081085	nyu	1996	New York	Welcome Enterprises	Cats in love	NULL	NULL	Jean-Claude SuarÌ¬s	NULL	USA	NY	NULL	NULL	SF	445	eng	NULL
922978	eng	PS3562.I51197 B57 1996	96060757	bloodmoon00lind	35519755	cau	1996	"Palos Verdes, Calif"	Western Front Pub.	Blood moon	NULL	1996	Hal Lindsey	NULL	USA	CA	NULL	P	PS	3562	eng	NULL
31042	eng	TT385 .R66 1997	96060772	grandillusionspa00rona	0	vtu	1997	"North Pomfret, VT"	Trafalgar Square Pub.	Grand illusions	NULL	1997	Nick Ronald	NULL	USA	VT	NULL	T	TT	385	eng	NULL
318044	eng	MLCM 98/02775 (B)	96060860	youcanchoosetobe00stevrich	38554018	cau	1998	"Seal Beach, CA"	Wheeler-Sutton Publishing Co.	You can choose to be happy	NULL	1998	Tom G. Stevens	NULL	USA	CA	NULL	M	ML	98	eng	NULL
426931	eng	E184.A7 C49 1996	96060967	immigrantson00chin	0	wau	1996	"Clarkston, Wash"	Plum Tree Press	Immigrant son	NULL	1996	Harry Chinchinian	NULL	USA	WA	NULL	E	E	184	eng	NULL
492289	eng	LD3141.M32 M35 1996	96061042	mckendreecollege00padu	35917718	kyu	1996	"Paducah, Ky"	Turner Pub. Co.	McKendree College	NULL	NULL	NULL	123463	USA	KY	NULL	L	LD	3141	eng	NULL
581874	eng	HQ778.5 .D64 1996	96061070	caringforprescho01dodg	0	dcu	1996	"Washington, DC"	Teaching Strategies	Caring for preschool children	NULL	1989	"Dodge, Diane Trister."	NULL	USA	DC	NULL	H	HQ	778	eng	NULL
991864	eng	HD9666.9.P44 R63 1999	96061247	legendofpfizer00rode	0	flu	1999	"Ft. Lauderdale, FL"	"Write Stuff Syndicate, Inc."	The legend of Pfizer	NULL	NULL	Jeffrey L. Rodengen	NULL	USA	FL	NULL	NULL	HD	9666	eng	NULL
523488	eng	TK5105.875.I57 H335 199	96061296	internetforkids00haag	0	cau	1996	"Huntington, CA"	Teacher Created Materials	Internet for kids	NULL	1996	Tim Haag	NULL	USA	CA	NULL	T	TK	5105	eng	NULL
461356	eng	PN6231.C23 K47 1997	96061371	kittyliterature00kerr	39162099	wau	1997	"Seattle, WA"	Walrus Productions	Kitty literature	NULL	1997	Phyllis Forbes Kerr	NULL	USA	WA	NULL	P	PN	6231	eng	NULL
991865	eng	GV965.5 .W47 1996	96061384	golfersstartupbe00wern	36070338	cau	1996	"San Diego, Calif"	Tracks Pub.	Golfer's start-up	1950	1996	"Werner, Doug"	NULL	USA	CA	46	NULL	GV	965	eng	1950
174985	eng	SB472.32.U6 S85 1997	96061418	sunsetwesternlan00bren	36472711	cau	1997	"Menlo Park, Calif"	Sunset Books	Sunset western landscaping book	NULL	NULL	Kathleen Norris Brenzel	NULL	USA	CA	NULL	S	SB	472	eng	NULL
841745	eng	QH55 .B54 1997	96061458	bigbookofnaturep00chil	36974576	nyu	1997	"New York, N.Y"	Thames and Hudson	The big book of nature projects	NULL	NULL	"Children's School of Science (Woods Hole, Mass.)"	NULL	USA	NY	NULL	Q	QH	55	eng	NULL
247999	eng	LB1027.5 .M934 1997	96061505	developmentalgui00myri	36845991	mnu	1997	"Minneapolis, MN"	Educational Media Corp.	Developmental guidance and counseling	NULL	1987	Robert D. Myrick	NULL	USA	MN	NULL	L	LB	1027	eng	NULL
919052	eng	TX553.C28 A87 1996	96061523	dratkinsnewcarbo1996atki	36457449	nyu	1996	New York	M. Evans and Company	Dr. Atkins' New carbohydrate gram counter	NULL	1996	"Atkins, Robert C."	NULL	USA	NY	NULL	T	TX	553	eng	NULL
945819	eng	SH456 .F593 1997	96061538	flyfishersguidet00norm	36885822	cau	1997	"Gallatin Gateway, MT"	Wilderness Adventures Press	Flyfisher's guide to northern California	NULL	NULL	Seth Norman	NULL	USA	CA	NULL	S	SH	456	eng	NULL
585850	eng	QH541.5.D4 B36 1997	96061738	lifeindeserts1997bake	0	ilu	1997	Chicago	World Book	Life in the deserts	1964	1990	"Baker, Lucy"	NULL	USA	IL	33	Q	QH	541	eng	1964
31043	eng		0	geometrymodelofu00hoff	4956225	cau	1979	"Menlo Park, Calif"	Addison-Wesley	Geometry	NULL	NULL	Alan R. Hoffer	NULL	USA	CA	NULL	NULL	NULL	NULL	eng	NULL
991866			0	religiousissuesi00spiv	0		1973		Addison Wesley Higher Education (a Pearson Education company)	Religious Issues in Western Civilization (Addison-Wesley Innovative Series)	1931	NULL	Robert A. Spivey	NULL	NULL	NULL	42	NULL	NULL	NULL		1931
542909	eng	GV1215 .W368 1997	96061894	songsgamesforthr00warr	0	cau	1997	"Torrance, Calif"	Totline Publications	Songs & games for threes	1940	NULL	Jean Warren	NULL	USA	CA	57	G	GV	1215	eng	1940
31044	eng	MLCS 2001/03772 (B)	96061917	productoflovefro00nick	39518906	wau	1997	"Mukilteo, WA"	WinePress Pub.	Product of love	NULL	1997	Dennis Nickell	NULL	USA	WA	NULL	M	ML	2001	eng	NULL
573933	eng	LB2343.32 .T95 1997	96062016	beenthereshouldv00tyle	37326940	miu	1997	"Haslett, Mich"	Front Porch Press	"Been there, should've done that"	NULL	1997	Suzette Tyler	NULL	USA	MI	NULL	L	LB	2343	eng	NULL
787097	eng	KF3650 .T65 1996	96067021	socialsecuritybe00tomk	34740760	flu	1996	"Clearwater, FL"	Sphinx Pub.	Social security benefits handbook	NULL	1985	Stanley A. Tomkiel	NULL	USA	FL	NULL	K	KF	3650	eng	NULL
251846	eng	PS683.C6 F74 1997	96067027	freefallingother00slad	36755376	nyu	1997	New York	St. Martin's Press	Free falling and other student essays	NULL	NULL	Paul Sladky	NULL	USA	NY	NULL	P	PS	683	eng	NULL
991867			0	addisonwesleysci00barm	0		1989		Addison Wesley Higher Education (a Pearson Education company)	Addison-Wesley Science	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
991868	eng		0	addisonwesleymat00eich	0		1987		Addison0Wesley Publishing Co	ADDISON-WESLEY MATHEMATICS	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
411434	eng	CJ81 .R87 1996	96067145	startcollectingc00russ	36081418	pau	1996	Philadelphia	Running Press	Start collecting coins	NULL	1989	Margo Russell	NULL	USA	PA	NULL	C	CJ	81	eng	NULL
163241	eng	QA113 .W537 1996	96067464	brianwildsmithsa00wild	36312008	nyu	1996	New York	Star Bright Books	Brian Wildsmith's animals to count.	NULL	2004	Brian Wildsmith	NULL	USA	NY	NULL	Q	QA	113	eng	NULL
991869	eng	QA76.76.H94 U85 1996	96067558	usinghtml00savo	0	inu	1996	"Indianapolis, IN"	Que	Using HTML	NULL	NULL	Tom Savola	NULL	USA	IN	NULL	NULL	QA	76	eng	NULL
991870	eng	QA76.76.O63 S35512 1996	96067563	specialeditionus00sann	0	inu	1996	Indianapolis	Que	Special edition Using Windows NT Workstation 4.0	NULL	NULL	Paul J. Sanna	NULL	USA	IN	NULL	NULL	QA	76	eng	NULL
964933	eng	QA76.73.J39 W34 1996	96067566	completeidiotsgu00walt	34726618	nyu	1996	"Indianapolis, IN"	Que Corp.	The  complete idiot's guide to JavaScript	NULL	1996	Scott Walter	NULL	USA	NY	NULL	Q	QA	76	eng	NULL
198079	eng	PS3511.A86 S8567  1996	96067686	williamfaulkners00saxb	35593777	nju	1996	"Piscataway, N.J"	Research & Education Association	William Faulkner's The sound and the fury	NULL	1996	Boria Sax	NULL	USA	NJ	NULL	P	PS	3511	eng	NULL
423020	eng	QA76.76.O63 G383 1996	96067722	windowsntserver400garm	35307064	inu	1996	"Indianapolis, IN"	Sams Pub.	Windows NT Server 4 unleashed	NULL	1996	Jason Garms	NULL	USA	IN	NULL	Q	QA	76	eng	NULL
690511	eng	PS3553.H358 L65 1996	96067725	loisclarksuperma00cher	35519284	cau	1996	"Rocklin, CA"	Prima Pub.	Lois & Clark	NULL	NULL	Carolyn Janice Cherryh	NULL	USA	CA	NULL	P	PS	3553	eng	NULL
19362	eng	PZ7.V946 Sag 1996	96067748	sabertoothmounta00vorn	34817868	nyu	1996	New York	Random House	Sabertooth Mountain	NULL	1996	John Vornholt	NULL	USA	NY	NULL	P	PZ	7	eng	NULL
968798	eng	RM237.7 .C635 1996	96067822	completebookoflo00suns	35526013	cau	1996	"Menlo Park, CA"	Sunset Pub. Corp.	Complete book of low-fat cooking	NULL	NULL	NULL	NULL	USA	CA	NULL	R	RM	237	eng	NULL
991871	eng	TT387 .I34 1996	96067823	ideasforgreathom00suns	35824805	cau	1996	"Menlo Park, CA"	Sunset Pub. Corp.	Ideas for great home decorating	NULL	NULL	Sunset Books	NULL	USA	CA	NULL	NULL	TT	387	eng	NULL
93323	eng	TX833.5 .S86 1996	96067824	quicklighthealth00suns	0	cau	1996	"Menlo Park, CA"	Sunset Pub. Corp.	"Sunset quick, light and healthy"	NULL	NULL	NULL	NULL	USA	CA	NULL	T	TX	833	eng	NULL
453806	eng	RC662 .D533 1996	96067826	diabeticcookbook00suns	35770396	cau	1996	"Menlo Park, CA"	Sunset Pub.	Diabetic cookbook	NULL	NULL	NULL	NULL	USA	CA	NULL	R	RC	662	eng	NULL
449912	eng	GV1203 .W67 1996	96067856	gamesgamesgamesc00whit	35145977	tnu	1996	"Nashville, Tenn"	School-Age Notes	"Games, games, games"	NULL	1996	David L. Whitaker	NULL	USA	TN	NULL	G	GV	1203	eng	NULL
837926	eng	QA303 .O874 1997	96067893	calculusfromgrap00oste	35296340	txu	1997	Fort Worth	Saunders College Pub.	"Calculus from graphical, numerical, and symbolic points of view"	NULL	1994	Arnold Ostebee	NULL	USA	TX	NULL	Q	QA	303	eng	NULL
232678	eng	PZ7.E42 Wi 1996	96067921	windboyelio00elio	37934949	ohu	1996	"Beallsville, OH"	Raven Rocks Press	The wind boy	1890	1996	Ethel Cook Eliot	NULL	USA	OH	106	P	PZ	7	eng	1890
991872	eng	RB127 .C38 1996	96067938	chronicpaincontr00cata	35268413	cau	1996	"Oakland, CA"	New Harbinger Publications	The chronic pain control workbook	NULL	1987	Ellen Mohr Catalano	NULL	USA	CA	NULL	NULL	RB	127	eng	NULL
205663	eng	QA76.73.B3 P473 1996	96067962	visualbasic4in1200perr	35121809	inu	1996	"Indianapolis, Ind"	Sams Pub.	Visual Basic 4 in 12 easy lessons	NULL	NULL	Greg M. Perry	NULL	USA	IN	NULL	Q	QA	76	eng	NULL
667514	eng	TT900.C4 A43 1996	96068031	aleeneschristmas00ecks	0	alu	1996	"Birmingham, Ala"	Oxmoor House	Aleene's Christmas craft quickies	NULL	NULL	NULL	NULL	USA	AL	NULL	T	TT	900	eng	NULL
279002	eng	QL644.2 .C67 1996	96068037	reptilesamphibia00crai	36582259	dcu	1996	"Washington, D.C"	National Geographic Society	Reptiles and amphibians	NULL	1996	Claire Craig	NULL	USA	DC	NULL	Q	QL	644	eng	NULL
159244	eng	TK5105.888 .F56 1996	96068070	webmastershandbo00fish	36042807	cau	1996	"Rocklin, Calif"	Prima Pub.	The Webmaster's handbook	NULL	1996	"Fisher, John"	NULL	USA	CA	NULL	T	TK	5105	eng	NULL
132411	eng	MT723 .C43 1996	96068122	awe32musiciansgu00chap	35779492	cau	1996	San Francisco	Sybex	AWE32	NULL	1996	Gary Parker Chapin	NULL	USA	CA	NULL	M	MT	723	eng	NULL
991873	eng	TT713 .S36 1996	96068138	sewnewstimesavin00wrig	0	alu	1996	"Birmingham, Ala"	Oxmoor House	Sew news timesaving tips	NULL	NULL	Linda Baltzell Wright	NULL	USA	AL	NULL	NULL	TT	713	eng	NULL
140024	eng	QA76.73.J39 L47 1996	96068240	lauralemayswebw00lema	35786970	inu	1996	Indianapolis	Sams.net	Laura Lemay's Web workshop--JavaScript	NULL	1996	Laura Lemay	NULL	USA	IN	NULL	Q	QA	76	eng	NULL
368917	eng	QA76.9.D3 S64 1996	96068299	microsoftsqlserv00solo	0	inu	1996	"Indianapolis, IN"	Sams Pub.	Microsoft SQL server 6.5 unleashed	NULL	1996	David S. Solomon	NULL	USA	IN	NULL	Q	QA	76	eng	NULL
991874	eng	PZ7.B81618 Anf 1996	96068300	arthursneighborh00brow	35521376	nyu	1996	New York	Random House	Arthur's neighborhood	NULL	NULL	Marc Tolon Brown	NULL	USA	NY	NULL	NULL	PZ	7	eng	NULL
709868	eng	KFM2544.Z9 D53 1997	96068469	howtomakemassach00dibl	36399093	flu	1997	"Clearwater, Fla"	Sphinx Pub.	How to make a Massachusetts will	NULL	NULL	Joseph P. DiBlasi	NULL	USA	FL	NULL	K	KF	2544	eng	NULL
318045	eng	LC2781.7 .P27 1999	99216576	africanamericans00parh	40564984	nyu	1999	New York	Random House	African American student's guide to college	NULL	NULL	Marisa Parham	NULL	USA	NY	NULL	L	LC	2781	eng	NULL
77607	eng	HQ770.5 .F38 1996	96068504	mommyihavetogopo00faul	35304201	cau	1996	"Hemet, CA"	"Raefield-Roberts, Publishers"	Mommy! I have to go potty!	NULL	1996	Jan Faull	NULL	USA	CA	NULL	H	HQ	770	eng	NULL
679075	eng	HG179 .B345 1996	96068544	10minuteguidetos00batt	35823105	nyu	1996	"New York, NY"	Macmillan Spectrum/Alpha Books	10 minute guide to short-term retirement planning	NULL	1996	Mark E. Battersby	NULL	USA	NY	NULL	H	HG	179	eng	NULL
667515	eng	HG179 .A238 1996	96068550	10minuteguidetob00aben	35226061	nyu	1996	New York	Alpha Books	10 minute guide to beating debt	NULL	1996	Susan Abentrod	NULL	USA	NY	NULL	H	HG	179	eng	NULL
991875	eng	GV1469.25.D83 V35 1996	96068689	dukenukem3dunaut00vanm	35119514	cau	1996	"Rocklin, Calif"	Prima Pub.	Duke Nukem 3D	NULL	1996	Mike Van Mantgem	NULL	USA	CA	NULL	NULL	GV	1469	eng	NULL
845634	eng	BF637.S8 S5455 1996	96068690	chutzpahconnecti00silv	36081017	nvu	1996	"Reno, Nev"	Chutzpress	The chutzpah connection	NULL	1996	Idora Silver	NULL	USA	NV	NULL	B	BF	637	eng	NULL
934358	eng	GV1469.25.D83 M46 1996	96068697	officialdukenuke00mend	35162540	cau	1996	"San Francisco, USA"	Sybex	Duke Nukem 3D: Official Strategies & Secrets	NULL	1996	Jonathan Mendoza	NULL	USA	CA	NULL	G	GV	1469	eng	NULL
275142	eng	TK5105.883.N43 P44 1996	96068699	accessinternetfo00peal	36024122	cau	1996	San Francisco	SYBEX	Access the Internet! for Windows 95/NT	NULL	NULL	David Peal	NULL	USA	CA	NULL	T	TK	5105	eng	NULL
748106	eng	PZ8.3.G276 Dm 1996	96068775	drseusssabcamazi00seus	0	nyu	1996	New York	Random House	Dr. Seuss's ABC	1904	2003	Dr. Seuss	NULL	USA	NY	92	P	PZ	8	eng	1904
915143	eng	PZ8.3.G276 Mi 1996	96068776	mrbrowncanmoocanseus00seus	36102071	nyu	1996	New York	Random House	Mr. Brown can moo! Can you?	1904	1970	Dr. Seuss	NULL	USA	NY	92	P	PZ	8	eng	1904
679076	eng	PZ8.3.G276 Fm 1996	96068777	footbookdrseusss00seus	0	nyu	1996	New York	Random House	The foot book	1904	1968	Dr. Seuss	NULL	USA	NY	92	P	PZ	8	eng	1904
613045	eng	IN PROCESS (UTILITY LOA	96068854	pondlife00lind	38088102	dcu	1997	"Washington, D.C"	National Geographic Society	Pond life	1941	NULL	Terence Lindsey	NULL	USA	DC	56	NULL	NULL	NULL	eng	1941
991876	eng	QE862.D5 W5546 1996	96068856	dinosaurs00will	36074768	dcu	1996	"Washington, D.C"	National Geographic Society	Dinosaurs	NULL	1996	Paul M. A. Willis	NULL	USA	DC	NULL	NULL	QE	862	eng	NULL
991877	eng		0	studyguidetoacco00kapl	0		1986		Random House	Study guide to accompany Fundamentals of psychology	NULL	1986	Paul S. Kaplan	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
255687	eng	QL122.2 .K55 1996	96068947	seashorelife00king	37152155	dcu	1996	"Washington, D.C"	National Geographic Society	Seashore life	NULL	1996	Jenna Kinghorn	NULL	USA	DC	NULL	Q	QL	122	eng	NULL
236486	eng	QL112 .L56 1996	96068948	woodlandwildlife00lind	37152145	dcu	1996	"Washington, D.C"	National Geographic Society	Woodland wildlife	1941	NULL	Terence Lindsey	NULL	USA	DC	55	Q	QL	112	eng	1941
991878	eng	QA76.76.O63 M3985 1996	96068959	paulmcfedrieswin00mcfe	35219958	inu	1996	"Indianapolis, IN"	Sams Pub.	Paul McFedries' Windows 95 unleashed	NULL	1996	Paul McFedries	NULL	USA	IN	NULL	NULL	QA	76	eng	NULL
755953	eng		0	henriettachicken00hoff	8839912		1979		Random House	"Henrietta chicken, circus star"	1912	NULL	Syd Hoff	NULL	NULL	NULL	67	NULL	NULL	NULL	eng	1912
798725	eng	QA76.73.J38 A34 1996	96068985	javaquickreferen00afer	35524009	inu	1996	"Indianapolis, Ind"	Que	Java quick reference	NULL	1996	Michael M. Afergan	NULL	USA	IN	NULL	Q	QA	76	eng	NULL
991879	eng	QA76.76.O63 B68824 1996	96068990	windowsnt40insta00boyc	35721921	inu	1996	"Indianapolis, IN"	Que Corp.	Windows NT 4.0 installation and configuration handbook	1958	1996	Jim Boyce	NULL	USA	IN	38	NULL	QA	76	eng	1958
775331	eng	HF5388 .N49 1996	96069103	newbottomline00pete	36417206	cau	1996	San Francisco	New Leaders Press	The New bottom line	NULL	NULL	NULL	NULL	USA	CA	NULL	H	HF	5388	eng	NULL
616964	eng	N6754 .B43 1996	96069110	sisterwendysgran00beck	35669330	nyu	1996	New York	"Stewart, Tabori & Chang"	Sister Wendy's grand tour	NULL	NULL	Wendy Beckett	NULL	USA	NY	NULL	N	N	6754	eng	NULL
991880	eng		0	iwouldnttelllie00wilh	0		1988		Distributed by Grolier Enterprises Corp	I wouldn't tell a lie	1945	NULL	Hans Wilhelm	NULL	NULL	NULL	43	NULL	NULL	NULL	eng	1945
841746	eng	KFM2500.Z9 S66 1997	96069194	howtofilefordivo00sooh	36399034	flu	1997	"Clearwater, FL"	Sphinx Pub.	How to file for divorce in Massachusetts	NULL	1997	Sharyn T. Sooho	NULL	USA	FL	NULL	K	KF	2500	eng	NULL
864978	eng	KFM2517.Z9 D53 1997	96069195	landlordsrightsd00dibl	36399141	flu	1997	"Clearwater, FL"	Sphinx Pub.	Landlords' rights and duties in Massachusetts	NULL	NULL	Joseph P. DiBlasi	NULL	USA	FL	NULL	K	KF	2517	eng	NULL
167108			0	chipdalesnewhome00walt	5507232		1979		Random House	Chip and Dale's New Home	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
384423	eng		0	animalencycloped00cano	9859053		1973		Houghton Mifflin	Animal encyclopedia (Interaction: a student-centered language arts and reading program)	NULL	1973	Robin B. Cano	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
209599	eng		0	communicatingins00lama	1166922		1974		Houghton Mifflin	"Communicating in Spanish, level one. Instructor's guide"	NULL	NULL	Enrique E. Lamadrid	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
120628	eng	BX8969.2 .H37 1996	96069313	presbyterianspeo00hass	36580899	tnu	1996	"Franklin, Tenn"	Providence House Publishers	Presbyterians	NULL	1996	Harry Sharp Hassall	NULL	USA	TN	NULL	B	BX	8969	eng	NULL
446150	eng	TK5105.888 .W93 1996	96069344	netscapefasttrac00wyat	35920907	cau	1996	"Rocklin, Calif"	Prima Pub.	Netscape FastTrack server	NULL	1996	Allen Wyatt	NULL	USA	CA	NULL	T	TK	5105	eng	NULL
213403			0	medleydurr00durr	7703664		1979		Houghton Mifflin Company	Medley	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
101083			0	algebrastructure00dolc	6244288		1980		Houghton Mifflin Company	Algebra	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
740440	eng	LA345.S36 J33 1996	96069376	gettingpublicsch00jaco	36884547	cau	1996	San Francisco	Publishing 20/20	Getting the public school you want	1956	1996	Susan Jacobson	NULL	USA	CA	40	L	LA	345	eng	1956
